,name,coordinates,Bed,Bath,parking,price,closestTrain,closestTram,closeTrainKM
https://www.domain.com.au/46-newry-street-prahran-vic-3181-16616473,46 Newry Street Prahran VIC 3181,[-37.853479 145.00082 ],3,1,2,72500.0,POINT (144.99204102032257 -37.856039833055746),POINT (145.00011906197662 -37.852815854144595),3
https://www.domain.com.au/281-dandenong-road-prahran-vic-3181-16592282,281 Dandenong Road Prahran VIC 3181,[-37.8589411 145.0039367],3,1,1,720.0,POINT (144.99204102032257 -37.856039833055746),POINT (145.00430476150333 -37.85941186471755),3
https://www.domain.com.au/58-108-greville-street-prahran-vic-3181-16619598,58/108 Greville Street Prahran VIC 3181,[-37.8496177 144.9904793],3,1,1,720.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.98973703622264 -37.85130583304796),2
https://www.domain.com.au/501-8-princes-close-prahran-vic-3181-16651570,501/8 Princes Close Prahran VIC 3181,[-37.8493745 144.9945668],2,1,-1,720.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.99392708340557 -37.848934873461516),2
https://www.domain.com.au/60-spring-street-prahran-vic-3181-16623887,60 Spring Street Prahran VIC 3181,[-37.8508504 145.0056042],2,1,-1,67500.0,POINT (145.0139149723914 -37.85076088724987),POINT (145.00649502233682 -37.848580815521736),3
https://www.domain.com.au/68-perth-street-prahran-vic-3181-14786734,68 Perth Street Prahran VIC 3181,[-37.8471474 144.9880148],3,1,1,675.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.98756192736695 -37.8460598222263),2
https://www.domain.com.au/205-10-porter-street-prahran-vic-3181-16311282,205/10 Porter Street Prahran VIC 3181,[-37.8505434 144.9900254],2,2,1,65000.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.98973703622264 -37.85130583304796),1
https://www.domain.com.au/205-10-porter-street-prahran-vic-3181-16311268,205/10 Porter Street Prahran VIC 3181,[-37.8505434 144.9900254],2,2,1,65000.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.98973703622264 -37.85130583304796),1
https://www.domain.com.au/19-harvey-prahran-vic-3181-16624203,19 Harvey Prahran VIC 3181,[-37.8535418 145.0103929],2,1,-1,650.0,POINT (145.0139149723914 -37.85076088724987),POINT (145.0114579679457 -37.85420680648682),2
https://www.domain.com.au/9-10-clifton-street-prahran-vic-3181-16579243,9/10 Clifton Street Prahran VIC 3181,[-37.8513617 144.9953254],2,2,1,625.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.99644202883928 -37.85218585347361),2
https://www.domain.com.au/1-573-high-street-prahran-vic-3181-16581898,1/573 High Street Prahran VIC 3181,[-37.8535808 145.0074122],2,1,1,650.0,POINT (145.0139149723914 -37.85076088724987),POINT (145.0068787719258 -37.85375086549327),3
https://www.domain.com.au/404-22-chatham-street-prahran-vic-3181-16653790,404/22 Chatham Street Prahran VIC 3181,[-37.8490761 144.9930888],1,1,1,610.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.99368408276862 -37.84909282341669),2
https://www.domain.com.au/47-clifton-street-prahran-vic-3181-16608977,47 Clifton Street Prahran VIC 3181,[-37.850113 144.995263],2,1,-1,59500.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.99392708340557 -37.848934873461516),2
https://www.domain.com.au/2-37a-raleigh-street-prahran-vic-3181-16643607,2/37A Raleigh Street Prahran VIC 3181,[-37.8522363 144.9864643],2,1,1,600.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.9879330771248 -37.85119387294663),2
https://www.domain.com.au/8-123-chomley-street-prahran-vic-3181-16643221,8/123 Chomley Street Prahran VIC 3181,[-37.8544438 145.0059373],2,1,1,600.0,POINT (145.0139149723914 -37.85076088724987),POINT (145.0062818929703 -37.8535428753724),3
https://www.domain.com.au/603-25-clifton-st-prahran-vic-3181-16642751,603/25 Clifton St Prahran VIC 3181,[-37.8509333 144.9950994],2,1,1,600.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.9935001133743 -37.85171182320064),2
https://www.domain.com.au/103-27-macquarie-street-prahran-vic-3181-16633027,103/27 Macquarie Street Prahran VIC 3181,[-37.8501094 144.9922589],2,1,1,595.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.99368408276862 -37.84909282341669),2
https://www.domain.com.au/6-115a-williams-road-prahran-vic-3181-16637139,6/115a Williams Road Prahran VIC 3181,[-37.8509715 145.0025543],2,1,1,59000.0,POINT (145.00214804038953 -37.84457788492644),POINT (145.0023298187735 -37.852997834580236),3
https://www.domain.com.au/15-20-st-edmonds-road-prahran-vic-3181-16650345,15/20 St Edmonds Road Prahran VIC 3181,[-37.8505832 144.9918919],2,1,1,590.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.99321499340297 -37.851742873188925),2
https://www.domain.com.au/30-earl-street-prahran-vic-3181-16633320,30 Earl Street Prahran VIC 3181,[-37.85365  144.994731],2,1,-1,580.0,POINT (144.99204102032257 -37.856039833055746),POINT (144.99305190577817 -37.85397586305463),2
https://www.domain.com.au/1001-15-clifton-street-prahran-vic-3181-16560934,1001/15 Clifton Street Prahran VIC 3181,[-37.8518689 144.9947717],2,1,1,570.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.99353899254615 -37.85193781318502),2
https://www.domain.com.au/201-15-clifton-street-prahran-vic-3181-16641917,201/15 Clifton Street Prahran VIC 3181,[-37.8518689 144.9947717],2,1,1,570.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.99353899254615 -37.85193781318502),2
https://www.domain.com.au/703-15-clifton-street-prahran-vic-3181-16625320,703/15 Clifton Street Prahran VIC 3181,[-37.8518689 144.9947717],2,1,1,56000.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.99353899254615 -37.85193781318502),2
https://www.domain.com.au/101-13-high-street-prahran-vic-3181-16647170,101/13 High Street Prahran VIC 3181,[-37.8506879 144.9856521],1,1,1,55000.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.98437699883814 -37.85074486264814),2
https://www.domain.com.au/unit-507-13-15-grattan-street-prahran-vic-3181-16651303,unit 507/13-15 Grattan Street Prahran VIC 3181,[-37.84805  144.990989],2,1,1,550.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.99071984941534 -37.84650082297656),2
https://www.domain.com.au/2-3-leila-street-prahran-vic-3181-16651900,2/3 Leila Street Prahran VIC 3181,[-37.8497278 144.9995482],2,1,-1,530.0,POINT (145.00214804038953 -37.84457788492644),POINT (145.0004398371686 -37.847639864607196),3
https://www.domain.com.au/203-31-grattan-street-prahran-vic-3181-16656426,203/31 Grattan Street Prahran VIC 3181,[-37.8467976 144.9913567],1,1,1,525.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.99071984941534 -37.84650082297656),3
https://www.domain.com.au/8-48-chomley-st-prahran-vic-3181-16653823,8/48 Chomley St Prahran VIC 3181,[-37.8564392 145.0058554],2,1,1,520.0,POINT (145.0139149723914 -37.85076088724987),POINT (145.0068787719258 -37.85375086549327),3
https://www.domain.com.au/7-317-dandenong-road-prahran-vic-3181-16632119,7/317 Dandenong Road Prahran VIC 3181,[-37.8596032 145.0083719],1,1,1,500.0,POINT (145.01933188464767 -37.85643880792554),POINT (145.0075339606587 -37.85979085556132),3
https://www.domain.com.au/13-8-sydney-st-prahran-vic-3181-15672390,13/8 Sydney St Prahran VIC 3181,[-37.8518313 145.010473 ],1,1,1,500.0,POINT (145.0139149723914 -37.85076088724987),POINT (145.0086600498752 -37.85385283586821),2
https://www.domain.com.au/12-3-5-chomley-street-prahran-vic-3181-15430613,12/3-5 Chomley Street Prahran VIC 3181,[-37.8587302 145.005113 ],2,1,1,500.0,POINT (145.0139149723914 -37.85076088724987),POINT (145.00464676155218 -37.85938180480853),3
https://www.domain.com.au/1-72-williams-road-prahran-vic-3181-16635319,1/72 Williams Road Prahran VIC 3181,[-37.8541868 145.0024549],2,1,1,500.0,POINT (144.99204102032257 -37.856039833055746),POINT (145.00262105801045 -37.853155874630566),3
https://www.domain.com.au/411-201-high-street-prahran-vic-3181-16653034,411/201 High Street Prahran VIC 3181,[-37.8518224 144.9948405],1,1,1,50000.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.99353899254615 -37.85193781318502),2
https://www.domain.com.au/22-k1-k5-raleigh-street-prahran-vic-3181-16620153,22/K1-K5 Raleigh Street Prahran VIC 3181,[-37.8516687 144.9821223],2,1,1,49500.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.98144299893173 -37.85246980305649),3
https://www.domain.com.au/1-14-miller-street-prahran-vic-3181-16614693,1/14 Miller Street Prahran VIC 3181,[-37.8487815 145.0014645],2,1,1,495.0,POINT (145.00214804038953 -37.84457788492644),POINT (145.00116091496193 -37.84786783470246),3
https://www.domain.com.au/2-24-ellesmere-road-prahran-vic-3181-16625886,2/24 Ellesmere Road Prahran VIC 3181,[-37.8577642 145.0008183],2,1,1,47500.0,POINT (144.99204102032257 -37.856039833055746),POINT (145.00165480263607 -37.85905987404464),3
https://www.domain.com.au/306-7-carlton-street-prahran-vic-3181-16081005,306/7 Carlton Street Prahran VIC 3181,[-37.8477044 144.9946136],1,1,-1,460.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.99422085106792 -37.84692085369997),3
https://www.domain.com.au/1-12-153b-high-street-prahran-vic-3181-16546537,1.12/153B High Street Prahran VIC 3181,[-37.8515515 144.9923956],1,1,1,450.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.99321499340297 -37.851742873188925),3
https://www.domain.com.au/13-29-upton-road-prahran-vic-3181-16571231,13/29 Upton Road Prahran VIC 3181,[-37.8531833 144.9879902],2,1,1,425.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.9879330771248 -37.85119387294663),2
https://www.domain.com.au/103-15-clifton-street-prahran-vic-3181-16646973,103/15 Clifton Street Prahran VIC 3181,[-37.8518689 144.9947717],1,1,-1,425.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.99353899254615 -37.85193781318502),2
https://www.domain.com.au/805-15-clifton-street-prahran-vic-3181-16642716,805/15 Clifton Street Prahran VIC 3181,[-37.8518689 144.9947717],1,1,-1,425.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.99353899254615 -37.85193781318502),2
https://www.domain.com.au/207-153b-high-street-prahran-vic-3181-16652706,207/153B High Street Prahran VIC 3181,[-37.8515515 144.9923956],1,1,1,430.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.99321499340297 -37.851742873188925),3
https://www.domain.com.au/102-153b-high-street-prahran-vic-3181-16644370,102/153B High Street Prahran VIC 3181,[-37.8515515 144.9923956],1,1,1,420.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.99321499340297 -37.851742873188925),3
https://www.domain.com.au/211-8-porter-st-prahran-vic-3181-16623285,211/8 Porter St Prahran VIC 3181,[-37.8508636 144.9899698],1,1,2,385.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.98973703622264 -37.85130583304796),1
https://www.domain.com.au/2-25-irving-avenue-prahran-vic-3181-16631255,2/25 Irving Avenue Prahran VIC 3181,[-37.8573245 145.0070477],1,1,1,38000.0,POINT (145.0139149723914 -37.85076088724987),POINT (145.0075339606587 -37.85979085556132),3
https://www.domain.com.au/g03-42-porter-street-prahran-vic-3181-16633826,G03/42 Porter Street Prahran VIC 3181,[-37.8484995 144.9903141],1,1,-1,350.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.99071984941534 -37.84650082297656),2
https://www.domain.com.au/104-8-porter-street-prahran-vic-3181-16627249,104/8 Porter Street Prahran VIC 3181,[-37.8508636 144.9899698],1,1,1,340.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.98973703622264 -37.85130583304796),1
https://www.domain.com.au/611-42-porter-street-prahran-vic-3181-16651620,611/42 Porter Street Prahran VIC 3181,[-37.8484995 144.9903141],1,1,-1,335.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.99071984941534 -37.84650082297656),2
https://www.domain.com.au/42-porter-street-prahran-vic-3181-8432992,42 Porter Street Prahran VIC 3181,[-37.8484995 144.9903141],1,1,-1,240.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.99071984941534 -37.84650082297656),2
https://www.domain.com.au/1-5-donald-street-prahran-vic-3181-9309810,1-5 Donald Street Prahran VIC 3181,[-37.8503954 144.9860106],1,1,-1,230.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.98437699883814 -37.85074486264814),2
https://www.domain.com.au/1-60-the-avenue-prahran-vic-3181-7455074,1/60 The Avenue Prahran VIC 3181,[-37.853143 144.99859 ],1,1,-1,205.0,POINT (144.99204102032257 -37.856039833055746),POINT (144.99861282451454 -37.8526098438597),3
https://www.domain.com.au/31-gladstone-street-windsor-vic-3181-16449626,31 Gladstone Street Windsor VIC 3181,[-37.8529213 144.9859581],4,1,-1,1065.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.9879330771248 -37.85119387294663),2
https://www.domain.com.au/5-david-lane-windsor-vic-3181-15985326,5 David Lane Windsor VIC 3181,[-37.8536155 144.9897075],3,2,2,100000.0,POINT (144.99204102032257 -37.856039833055746),POINT (144.98930395620548 -37.85137882303242),2
https://www.domain.com.au/388-high-street-windsor-vic-3181-16355777,388 High Street Windsor VIC 3181,[-37.853109 145.001364],3,1,-1,995.0,POINT (144.99204102032257 -37.856039833055746),POINT (145.0023298187735 -37.852997834580236),3
https://www.domain.com.au/49-lewisham-road-windsor-vic-3181-16620652,49 Lewisham Road Windsor VIC 3181,[-37.854758 144.999206],2,1,1,825.0,POINT (144.99204102032257 -37.856039833055746),POINT (145.00011906197662 -37.852815854144595),3
https://www.domain.com.au/81-peel-street-windsor-vic-3181-16649184,81 Peel Street Windsor VIC 3181,[-37.8549995 144.9872764],2,1,-1,81500.0,POINT (144.99204102032257 -37.856039833055746),POINT (144.98741178775626 -37.85614081362087),2
https://www.domain.com.au/5-33-james-street-windsor-vic-3181-15358365,5/33 James Street Windsor VIC 3181,[-37.8545861 144.9942735],2,1,1,750.0,POINT (144.99204102032257 -37.856039833055746),POINT (144.99305190577817 -37.85397586305463),2
https://www.domain.com.au/3-28-the-avenue-windsor-vic-3181-16652922,3/28 The Avenue Windsor VIC 3181,[-37.8555548 144.9981495],2,2,1,69500.0,POINT (144.99204102032257 -37.856039833055746),POINT (144.99723976552332 -37.858399812969495),2
https://www.domain.com.au/203-1a-peel-street-windsor-vic-3181-16643751,203/1A Peel Street Windsor VIC 3181,[-37.8545537 144.983731 ],2,2,1,690.0,POINT (144.99204102032257 -37.856039833055746),POINT (144.98235091686877 -37.85501788388078),3
https://www.domain.com.au/58-peel-street-windsor-vic-3181-16641518,58 Peel Street Windsor VIC 3181,[-37.8553352 144.9864658],2,1,-1,65000.0,POINT (144.99204102032257 -37.856039833055746),POINT (144.98741178775626 -37.85614081362087),2
https://www.domain.com.au/111-peel-street-windsor-vic-3181-16521793,111 Peel Street Windsor VIC 3181,[-37.855251  144.9885849],3,1,-1,650.0,POINT (144.99204102032257 -37.856039833055746),POINT (144.98741178775626 -37.85614081362087),2
https://www.domain.com.au/206-22-upton-road-windsor-vic-3181-16641661,206/22 Upton Road Windsor VIC 3181,[-37.853933  144.9883615],2,2,1,2738.0,POINT (144.99204102032257 -37.856039833055746),POINT (144.98741178775626 -37.85614081362087),2
https://www.domain.com.au/212-111-punt-road-windsor-vic-3181-16649727,212/111 Punt Road Windsor VIC 3181,[-37.8510467 144.9838865],2,2,1,610.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.98437699883814 -37.85074486264814),2
https://www.domain.com.au/3-162a-high-street-windsor-vic-3181-16643128,3/162A High Street Windsor VIC 3181,[-37.8520539 144.9935362],2,2,-1,600.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.99353899254615 -37.85193781318502),2
https://www.domain.com.au/3-13-peel-street-windsor-vic-3181-16657454,3/13 Peel Street Windsor VIC 3181,[-37.8547808 144.9847933],2,1,1,600.0,POINT (144.99204102032257 -37.856039833055746),POINT (144.98253703645022 -37.85528284394863),2
https://www.domain.com.au/79-albert-street-windsor-vic-3181-16571216,79 Albert Street Windsor VIC 3181,[-37.8557771 144.9873961],2,1,-1,585.0,POINT (144.99204102032257 -37.856039833055746),POINT (144.98741178775626 -37.85614081362087),3
https://www.domain.com.au/306-120-high-street-windsor-vic-3181-16649836,306/120 High Street Windsor VIC 3181,[-37.8516542 144.9906698],2,1,1,580.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.98973703622264 -37.85130583304796),1
https://www.domain.com.au/16-40-upton-road-windsor-vic-3181-16622914,16/40 Upton Road Windsor VIC 3181,[-37.8529588 144.9885648],2,1,1,55000.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.98930395620548 -37.85137882303242),2
https://www.domain.com.au/5-32-the-avenue-windsor-vic-3181-16640051,5/32 The Avenue Windsor VIC 3181,[-37.8551836 144.9982514],2,1,1,550.0,POINT (144.99204102032257 -37.856039833055746),POINT (144.99861282451454 -37.8526098438597),3
https://www.domain.com.au/101-3-victoria-st-windsor-vic-3181-16618805,101/3 Victoria St Windsor VIC 3181,[-37.852356  144.9939133],1,1,1,525.0,POINT (144.99204102032257 -37.856039833055746),POINT (144.99353899254615 -37.85193781318502),2
https://www.domain.com.au/13-17-19-the-avenue-windsor-vic-3181-13375442,13/17-19 The Avenue Windsor VIC 3181,[-37.8559933 144.9976385],2,1,1,52000.0,POINT (144.99204102032257 -37.856039833055746),POINT (144.99723976552332 -37.858399812969495),2
https://www.domain.com.au/1-31-upton-road-windsor-vic-3181-16636213,1/31 Upton Road Windsor VIC 3181,[-37.8529168 144.9882139],2,1,1,52000.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.9879330771248 -37.85119387294663),2
https://www.domain.com.au/2-8-ellesmere-road-windsor-vic-3181-16653873,2/8 Ellesmere Road Windsor VIC 3181,[-37.8576271 144.9998374],2,1,1,500.0,POINT (144.99204102032257 -37.856039833055746),POINT (144.9975439651164 -37.858494853036724),2
https://www.domain.com.au/11-k3-high-street-windsor-vic-3181-16601718,11/K3 High Street Windsor VIC 3181,[-37.8508465 144.9823958],2,1,1,49500.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.9840529991083 -37.850550822575414),2
https://www.domain.com.au/3-32-the-avenue-windsor-vic-3181-16574947,3/32 The Avenue Windsor VIC 3181,[-37.8551836 144.9982514],2,1,1,475.0,POINT (144.99204102032257 -37.856039833055746),POINT (144.99861282451454 -37.8526098438597),3
https://www.domain.com.au/2-210-high-street-windsor-vic-3181-16606662,2/210 High Street Windsor VIC 3181,[-37.8522667 144.9951425],1,1,-1,450.0,POINT (144.99204102032257 -37.856039833055746),POINT (144.99644202883928 -37.85218585347361),2
https://www.domain.com.au/18-17-ellesmere-road-windsor-vic-3181-11615591,18/17 Ellesmere Road Windsor VIC 3181,[-37.85744   145.0006013],1,1,1,42500.0,POINT (144.99204102032257 -37.856039833055746),POINT (145.00165480263607 -37.85905987404464),3
https://www.domain.com.au/3-59-raleigh-st-windsor-vic-3181-16649378,3/59 Raleigh St Windsor VIC 3181,[-37.8523467 144.9874184],1,1,1,420.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.9879330771248 -37.85119387294663),2
https://www.domain.com.au/5-18-lewisham-road-windsor-vic-3181-16653122,5/18 Lewisham Road Windsor VIC 3181,[-37.8566915 144.9991716],1,1,1,420.0,POINT (144.99204102032257 -37.856039833055746),POINT (144.9975439651164 -37.858494853036724),2
https://www.domain.com.au/6-113-punt-road-windsor-vic-3181-16657031,6/113 Punt Road Windsor VIC 3181,[-37.8507816 144.9839759],1,1,2,400.0,POINT (144.98986592084182 -37.84950484295516),POINT (144.9840529991083 -37.850550822575414),2
https://www.domain.com.au/34-6-williams-road-windsor-vic-3181-16650374,34/6 Williams Road Windsor VIC 3181,[-37.8584188 145.0016816],1,1,-1,33500.0,POINT (144.99204102032257 -37.856039833055746),POINT (145.00165480263607 -37.85905987404464),3
https://www.domain.com.au/2-85-henry-street-windsor-vic-3181-11392914,2/85 Henry Street Windsor VIC 3181,[-37.8544816 144.987361 ],1,1,1,32000.0,POINT (144.99204102032257 -37.856039833055746),POINT (144.98741178775626 -37.85614081362087),2
https://www.domain.com.au/2601-14-16-the-esplanade-st-kilda-vic-3182-16047323,2601/14-16 The Esplanade St Kilda VIC 3182,[-37.8650076 144.9746828],3,2,2,2600.0,POINT (144.99351810766856 -37.86947485609845),POINT (144.97378506230302 -37.86527986419631),3
https://www.domain.com.au/2402-14-16-the-esplanade-st-kilda-vic-3182-16301473,2402/14-16 The Esplanade St Kilda VIC 3182,[-37.8650076 144.9746828],3,2,2,250000.0,POINT (144.99351810766856 -37.86947485609845),POINT (144.97378506230302 -37.86527986419631),3
https://www.domain.com.au/3201-14-16-the-esplanade-st-kilda-vic-3182-15948024,3201/14-16 The Esplanade St Kilda VIC 3182,[-37.8650076 144.9746828],3,2,3,2500.0,POINT (144.99351810766856 -37.86947485609845),POINT (144.97378506230302 -37.86527986419631),3
https://www.domain.com.au/38a-grey-street-st-kilda-vic-3182-16635351,38A Grey Street St Kilda VIC 3182,[-37.8609679 144.9790714],4,4,2,2250.0,POINT (144.99204102032257 -37.856039833055746),POINT (144.97702291058306 -37.85991883509971),3
https://www.domain.com.au/19-acland-street-st-kilda-vic-3182-16613228,19 Acland Street St Kilda VIC 3182,[-37.8633492 144.9745695],3,2,2,170000.0,POINT (144.99204102032257 -37.856039833055746),POINT (144.97301105851344 -37.862400853887664),3
https://www.domain.com.au/2-2-marine-avenue-st-kilda-vic-3182-16562427,2/2 Marine Avenue St Kilda VIC 3182,[-37.8741308 144.9775373],3,2,1,1650.0,POINT (144.99351810766856 -37.86947485609845),POINT (144.97995008008098 -37.86886384612253),3
https://www.domain.com.au/210p-14-16-the-esplanade-st-kilda-vic-3182-16622504,210P/14-16 The Esplanade St Kilda VIC 3182,[-37.8650076 144.9746828],3,2,1,1600.0,POINT (144.99351810766856 -37.86947485609845),POINT (144.97378506230302 -37.86527986419631),3
https://www.domain.com.au/210p-14-16-the-esplanade-st-kilda-vic-3182-16598804,210P/14-16 The Esplanade St Kilda VIC 3182,[-37.8650076 144.9746828],3,2,1,1600.0,POINT (144.99351810766856 -37.86947485609845),POINT (144.97378506230302 -37.86527986419631),3
https://www.domain.com.au/802-181-fitzroy-st-st-kilda-vic-3182-15915050,802/181 Fitzroy St St Kilda VIC 3182,[-37.8577234 144.9813604],4,2,2,1550.0,POINT (144.99204102032257 -37.856039833055746),POINT (144.98057899904634 -37.85791687513951),3
https://www.domain.com.au/2805-14-16-the-esplanade-st-kilda-vic-3182-16412056,2805/14-16 The Esplanade St Kilda VIC 3182,[-37.8650076 144.9746828],1,1,1,1500.0,POINT (144.99351810766856 -37.86947485609845),POINT (144.97378506230302 -37.86527986419631),3
https://www.domain.com.au/2705-14-16-the-esplanade-st-kilda-vic-3182-16072154,2705/14-16 The Esplanade St Kilda VIC 3182,[-37.8650076 144.9746828],1,1,1,1500.0,POINT (144.99351810766856 -37.86947485609845),POINT (144.97378506230302 -37.86527986419631),3
https://www.domain.com.au/3304-14-16-the-esplanade-st-kilda-vic-3182-15969207,3304/14-16 The Esplanade St Kilda VIC 3182,[-37.8650076 144.9746828],2,2,2,1400.0,POINT (144.99351810766856 -37.86947485609845),POINT (144.97378506230302 -37.86527986419631),3
https://www.domain.com.au/204-154-chapel-street-st-kilda-vic-3182-15058693,204/154 Chapel Street St Kilda VIC 3182,[-37.8702722 144.9902704],2,1,1,1379.0,POINT (144.99351810766856 -37.86947485609845),POINT (144.98977987404973 -37.87107784654284),2
https://www.domain.com.au/501-154-chapel-street-st-kilda-vic-3182-16147337,501/154 Chapel Street St Kilda VIC 3182,[-37.8702722 144.9902704],2,2,1,1351.0,POINT (144.99351810766856 -37.86947485609845),POINT (144.98977987404973 -37.87107784654284),2
https://www.domain.com.au/5a-nelson-street-st-kilda-vic-3182-16642029,5A Nelson Street St Kilda VIC 3182,[-37.8561063 144.9844543],4,2,2,1350.0,POINT (144.99204102032257 -37.856039833055746),POINT (144.98253703645022 -37.85528284394863),3
https://www.domain.com.au/2g05-14-16-the-esplanade-st-kilda-vic-3182-15986096,2G05/14-16 The Esplanade St Kilda VIC 3182,[-37.8650076 144.9746828],2,2,1,1300.0,POINT (144.99351810766856 -37.86947485609845),POINT (144.97378506230302 -37.86527986419631),3
https://www.domain.com.au/2706-14-16-the-esplanade-st-kilda-vic-3182-16437301,2706/14-16 The Esplanade St Kilda VIC 3182,[-37.8650076 144.9746828],1,1,1,1300.0,POINT (144.99351810766856 -37.86947485609845),POINT (144.97378506230302 -37.86527986419631),3
https://www.domain.com.au/101-154-chapel-street-st-kilda-vic-3182-16350418,101/154 Chapel Street St Kilda VIC 3182,[-37.8702722 144.9902704],2,2,1,1204.0,POINT (144.99351810766856 -37.86947485609845),POINT (144.98977987404973 -37.87107784654284),2
https://www.domain.com.au/154-chapel-street-st-kilda-vic-3182-16646576,154 Chapel Street St Kilda VIC 3182,[-37.8702722 144.9902704],1,1,1,1204.0,POINT (144.99351810766856 -37.86947485609845),POINT (144.98977987404973 -37.87107784654284),2
https://www.domain.com.au/35-brighton-road-st-kilda-vic-3182-16476084,35 Brighton Road St Kilda VIC 3182,[-37.8699813 144.9876693],4,2,1,120000.0,POINT (144.99351810766856 -37.86947485609845),POINT (144.98835103344345 -37.87010683626159),2
https://www.domain.com.au/1-7-clyde-street-st-kilda-vic-3182-16656646,1/7 Clyde Street St Kilda VIC 3182,[-37.8659038 144.9781789],3,2,2,1250.0,POINT (144.99351810766856 -37.86947485609845),POINT (144.9785910763703 -37.86702883569703),3
https://www.domain.com.au/37-marine-parade-st-kilda-vic-3182-16583919,37 Marine Parade St Kilda VIC 3182,[-37.8731928 144.9768412],3,2,2,1150.0,POINT (144.99351810766856 -37.86947485609845),POINT (144.97995008008098 -37.86886384612253),3
https://www.domain.com.au/2-7-clyde-st-st-kilda-vic-3182-16626419,2/7 Clyde St St Kilda VIC 3182,[-37.865917 144.978173],3,1,1,1140.0,POINT (144.99351810766856 -37.86947485609845),POINT (144.9785910763703 -37.86702883569703),3
https://www.domain.com.au/226-barkly-street-st-kilda-vic-3182-16611360,226 Barkly Street St Kilda VIC 3182,[-37.8714402 144.980627 ],4,1,-1,1100.0,POINT (144.99351810766856 -37.86947485609845),POINT (144.97995008008098 -37.86886384612253),3
https://www.domain.com.au/36-marine-parade-st-kilda-vic-3182-16626445,36 Marine Parade St Kilda VIC 3182,[-37.8731111 144.9768252],3,2,2,1050.0,POINT (144.99351810766856 -37.86947485609845),POINT (144.97995008008098 -37.86886384612253),3
https://www.domain.com.au/302-154-chapel-street-st-kilda-vic-3182-16646577,302/154 Chapel Street St Kilda VIC 3182,[-37.8702451 144.9902099],1,1,1,1050.0,POINT (144.99351810766856 -37.86947485609845),POINT (144.98977987404973 -37.87107784654284),2
https://www.domain.com.au/7-45-46-marine-parade-st-kilda-vic-3182-16604086,7/45-46 Marine Parade St Kilda VIC 3182,[-37.8744434 144.9770566],3,3,2,1050.0,POINT (144.99351810766856 -37.86947485609845),POINT (144.97995008008098 -37.86886384612253),3
https://www.domain.com.au/202-154-chapel-street-st-kilda-vic-3182-14406744,202/154 Chapel Street St Kilda VIC 3182,[-37.8702451 144.9902099],1,1,1,1008.0,POINT (144.99351810766856 -37.86947485609845),POINT (144.98977987404973 -37.87107784654284),2
https://www.domain.com.au/5-19-herbert-street-st-kilda-vic-3182-16459108,5/19 Herbert Street St Kilda VIC 3182,[-37.871732  144.9828713],3,1,1,995.0,POINT (144.99351810766856 -37.86947485609845),POINT (144.98007680015334 -37.868793826137285),3
